Sexo	Nivel de formación alcanzado	Edad	Periodo	Total
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2022	56,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2021	46,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2020	50,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2019	59,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2018	60,3
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2017	55,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2016	56,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2015	59,9
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 20 a 24 años	2014	50,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2023	82,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2022	84,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2021	93
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2020	91,8
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2019	98,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2018	107,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2017	91,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2016	100
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2015	90,8
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 25 a 29 años	2014	91,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2023	113,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2022	106
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2021	113
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2020	109,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2019	118,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2018	110
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2017	103,3
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2016	115,9
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2015	123,6
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 30 a 34 años	2014	110,3
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2023	126,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2022	134,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2021	125,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2020	120
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2019	114,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2018	116,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2017	109,6
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2016	105,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2015	108,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 35 a 39 años	2014	108,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2023	135,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2022	132,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2021	127,6
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2020	124,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2019	130,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2018	128,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2017	110,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2016	118,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2015	107,6
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 40 a 44 años	2014	99,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2023	134,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2022	117,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2021	129,9
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2020	124,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2019	120,8
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2018	121,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2017	126
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2016	121
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2015	109,9
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 45 a 49 años	2014	102,3
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2023	129
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2022	114,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2021	125,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2020	125
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2019	134,6
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2018	127
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2017	107,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2016	102
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2015	107,5
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 50 a 54 años	2014	94
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2023	120,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2022	109,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2021	105,3
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2020	99,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2019	97,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2018	98,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2017	85,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2016	76,8
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2015	61
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 55 a 59 años	2014	58,3
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2023	77,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2022	74,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2021	60,9
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2020	48,8
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2019	42,6
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2018	37,2
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2017	33,9
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2016	35,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2015	30,1
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 60 a 64 años	2014	25,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 65 a 69 años	2023	10,4
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 65 a 69 años	2022	5,7
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	De 65 a 69 años	2021	4,9
