Sexo	Tipo de contrato o relación laboral	Edad	Periodo	Total
Mujeres	Temporal: Para obra o servicio determinado	De 20 a 24 años	2006	95,6
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2023	42,6
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2022	64,9
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2021	116,5
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2020	112,2
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2019	115,8
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2018	118,1
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2017	119,5
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2016	117,3
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2015	113,5
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2014	99,7
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2013	106,2
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2012	105,7
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2011	120
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2010	120,3
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2009	123,7
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2008	143,4
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2007	138,8
Mujeres	Temporal: Para obra o servicio determinado	De 25 a 29 años	2006	146,4
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2023	56
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2022	107,5
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2021	186,6
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2020	185,8
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2019	201,2
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2018	210,7
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2017	218,3
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2016	214,9
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2015	198,4
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2014	189,8
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2013	182
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2012	196,6
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2011	211,7
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2010	197,6
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2009	201,7
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2008	213,8
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2007	202,3
Mujeres	Temporal: Para obra o servicio determinado	De 30 a 39 años	2006	201,6
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2023	58,8
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2022	100,4
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2021	158,1
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2020	159,6
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2019	164,7
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2018	167,9
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2017	176,3
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2016	165,2
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2015	150,5
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2014	123,5
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2013	116,4
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2012	112,8
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2011	117,5
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2010	123,6
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2009	113,7
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2008	118,9
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2007	117,3
Mujeres	Temporal: Para obra o servicio determinado	De 40 a 49 años	2006	109,1
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2023	36,7
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2022	61,8
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2021	92,2
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2020	93,8
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2019	85,9
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2018	82,3
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2017	86,3
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2016	79,4
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2015	61,9
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2014	53,1
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2013	52
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2012	52,3
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2011	56,3
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2010	43,1
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2009	44,3
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2008	43,3
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2007	42,4
Mujeres	Temporal: Para obra o servicio determinado	De 50 a 59 años	2006	36
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2023	11,3
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2022	13
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2021	16,7
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2020	14,9
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2019	15,2
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2018	12,1
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2017	11,9
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2016	11,6
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2015	8,7
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2014	9
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2013	8,4
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2012	11,6
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2011	11
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2010	11,1
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2009	7,5
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2008	5,8
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2007	4,9
Mujeres	Temporal: Para obra o servicio determinado	De 60 a 69 años	2006	4,2
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2023	0,1
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2022	0,2
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2021	0,1
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2020	..
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2019	0,3
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2018	0,1
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2017	0,2
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2016	0,1
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2015	0,1
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2014	0,2
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2013	0,7
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2012	0,9
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2011	1
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2010	0,7
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2009	0,3
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2008	0
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2007	0,2
Mujeres	Temporal: Para obra o servicio determinado	70 y más años	2006	0,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2023	105,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2022	110,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2021	107,4
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2020	85,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2019	99,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2018	101,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2017	98,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2016	102
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2015	106,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2014	109,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2013	122
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2012	154,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2011	198,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2010	204,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2009	209,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2008	260
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2007	307,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	Total	2006	318,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2023	2,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2022	3,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2021	2,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2020	2,5
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2019	3,4
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2018	2,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2017	2,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2016	3,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2015	2,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2014	3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2013	3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2012	4,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2011	5,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2010	6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2009	7,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2008	12,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2007	13,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 16 a 19 años	2006	15,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2023	12,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2022	8,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2021	12,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2020	7,4
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2019	8,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2018	9,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2017	11,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2016	10
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2015	15,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2014	10,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2013	11,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2012	13,5
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2011	17,4
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2010	25,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2009	27,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2008	30,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2007	40,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 20 a 24 años	2006	43,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2023	12
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2022	11,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2021	8,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2020	8,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2019	11,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2018	6,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2017	9,5
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2016	12,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2015	11,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2014	15,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2013	15,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2012	22
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2011	28,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2010	30,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2009	32,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2008	35,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2007	47,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 25 a 29 años	2006	50,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2023	19,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2022	27,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2021	26,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2020	18,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2019	22,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2018	25,5
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2017	24,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2016	23,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2015	27,1
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2014	24,6
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2013	32,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2012	43,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2011	62,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2010	57,4
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2009	64,2
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2008	73,3
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2007	82,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 30 a 39 años	2006	85,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2023	21,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2022	26,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2021	25,7
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2020	22,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2019	25,4
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2018	27,9
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2017	28,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2016	27,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2015	26,5
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2014	32,8
Mujeres	Temporal: Verbal, no incluido en las opciones anteriores	De 40 a 49 años	2013	33,1
